Name,Contact_No,Crime_Type,Intensity_Level,Witness_Info,Location,Latitude,Longitude,Timestamp,Description
User_937,03123657707,Mobile Snatching,Low,[],Sariab Road Area,30.137954,66.993665,2024-03-27T21:45:00,Victim robbed of mobile while walking.
User_802,03484906719,Robbery,High,"[{""Name"": ""Witness_44"", ""Contact_No"": ""03484799970""}, {""Name"": ""Witness_85"", ""Contact_No"": ""03422363417""}, {""Name"": ""Witness_11"", ""Contact_No"": ""03164413551""}]",Hazara Town Area,30.189152,66.931105,2024-03-28T19:02:00,Armed individuals looted the shop.
User_322,03182871774,Motorcycle Theft,Medium,[],Hazara Town Area,30.152585,66.9353,2024-03-29T10:03:00,Bike stolen from outside the house.
User_728,03236000634,Motorcycle Theft,Medium,[],Jinnah Road Area,30.184943,67.023633,2024-03-30T20:11:00,Motorcycle lock broken at market parking.
User_440,03258751615,Robbery,High,"[{""Name"": ""Witness_47"", ""Contact_No"": ""03116733037""}, {""Name"": ""Witness_72"", ""Contact_No"": ""03334091421""}, {""Name"": ""Witness_60"", ""Contact_No"": ""03429796540""}, {""Name"": ""Witness_32"", ""Contact_No"": ""03491621410""}]",Zarghoon Road Area,30.210886,67.010753,2024-04-01T19:01:00,Armed individuals looted the shop.
User_870,03272931005,Robbery,Critical,"[{""Name"": ""Witness_57"", ""Contact_No"": ""03331669831""}, {""Name"": ""Witness_89"", ""Contact_No"": ""03462335896""}, {""Name"": ""Witness_58"", ""Contact_No"": ""03329523355""}, {""Name"": ""Witness_94"", ""Contact_No"": ""03482587871""}, {""Name"": ""Witness_70"", ""Contact_No"": ""03116671235""}]",Nawa Killi Area,30.235765,67.043751,2024-04-02T01:12:00,Victim intercepted and robbed at gunpoint.
User_478,03465271817,Mobile Snatching,Low,[],Sariab Road Area,30.126694,66.996697,2024-04-02T16:56:00,Phone snatched by two riders on a bike.
User_254,03374734600,Motorcycle Theft,Medium,"[{""Name"": ""Witness_86"", ""Contact_No"": ""03211733578""}]",Sariab Road Area,30.158441,67.010458,2024-04-02T23:09:00,Bike stolen from outside the house.
User_405,03194464535,Assault,Low,"[{""Name"": ""Witness_68"", ""Contact_No"": ""03248385934""}]",Satellite Town Area,30.227769,66.990292,2024-04-03T09:16:00,Street fight resulting in moderate injuries.
User_178,03257887410,Robbery,High,"[{""Name"": ""Witness_51"", ""Contact_No"": ""03338707463""}, {""Name"": ""Witness_70"", ""Contact_No"": ""03275283150""}, {""Name"": ""Witness_23"", ""Contact_No"": ""03372820933""}, {""Name"": ""Witness_73"", ""Contact_No"": ""03122809940""}]",Zarghoon Road Area,30.207327,67.003656,2024-04-03T16:01:00,Armed individuals looted the shop.
User_753,03114166241,Mobile Snatching,Low,[],Sariab Road Area,30.162157,67.001085,2024-04-04T18:25:00,Phone snatched by two riders on a bike.
User_808,03174661575,Mobile Snatching,High,"[{""Name"": ""Witness_21"", ""Contact_No"": ""03215268520""}, {""Name"": ""Witness_98"", ""Contact_No"": ""03156130292""}]",Sariab Road Area,30.153519,66.998619,2024-04-06T07:03:00,Phone snatched by two riders on a bike.
User_226,03261153364,Robbery,High,"[{""Name"": ""Witness_75"", ""Contact_No"": ""03334532247""}, {""Name"": ""Witness_82"", ""Contact_No"": ""03476043295""}, {""Name"": ""Witness_23"", ""Contact_No"": ""03458157019""}]",Satellite Town Area,30.186791,67.003776,2024-04-06T11:39:00,Victim intercepted and robbed at gunpoint.
User_768,03367263855,Mobile Snatching,Low,[],Satellite Town Area,30.207865,67.021917,2024-04-06T17:59:00,Phone snatched by two riders on a bike.
User_459,03459439489,Motorcycle Theft,Medium,[],Cantonment Area,30.195001,67.035431,2024-04-08T15:32:00,Motorcycle lock broken at market parking.
User_353,03231364146,Mobile Snatching,Medium,[],Cantonment Area,30.211573,67.057908,2024-04-08T19:54:00,Phone snatched by two riders on a bike.
User_805,03148992535,Motorcycle Theft,Medium,"[{""Name"": ""Witness_44"", ""Contact_No"": ""03459460653""}]",Cantonment Area,30.195931,67.035635,2024-04-11T01:26:00,Bike stolen from outside the house.
User_239,03493026473,Motorcycle Theft,Medium,[],Hazara Town Area,30.167395,66.956194,2024-04-12T14:14:00,Bike stolen from outside the house.
User_546,03252745932,Motorcycle Theft,Medium,"[{""Name"": ""Witness_56"", ""Contact_No"": ""03304803585""}]",Hazara Town Area,30.169055,66.94487,2024-04-12T14:45:00,Motorcycle lock broken at market parking.
User_610,03182453781,Robbery,High,"[{""Name"": ""Witness_66"", ""Contact_No"": ""03442943567""}, {""Name"": ""Witness_20"", ""Contact_No"": ""03143584650""}, {""Name"": ""Witness_82"", ""Contact_No"": ""03238882783""}, {""Name"": ""Witness_86"", ""Contact_No"": ""03162755689""}]",Sariab Road Area,30.147848,66.962254,2024-04-13T07:30:00,Victim intercepted and robbed at gunpoint.
User_368,03179329027,Assault,Low,[],Jinnah Road Area,30.187692,67.017197,2024-04-13T17:13:00,Street fight resulting in moderate injuries.
User_656,03209813561,Motorcycle Theft,Medium,"[{""Name"": ""Witness_60"", ""Contact_No"": ""03102663670""}]",Cantonment Area,30.20731,67.019692,2024-04-14T18:02:00,Motorcycle lock broken at market parking.
User_407,03287469567,Mobile Snatching,Low,"[{""Name"": ""Witness_47"", ""Contact_No"": ""03223657926""}]",Hazara Town Area,30.186204,66.955846,2024-04-15T08:02:00,Phone snatched by two riders on a bike.
User_597,03484860538,Mobile Snatching,Low,[],Nawa Killi Area,30.238707,67.01983,2024-04-15T12:44:00,Phone snatched by two riders on a bike.
User_492,03448485173,Motorcycle Theft,Medium,"[{""Name"": ""Witness_18"", ""Contact_No"": ""03334321736""}]",Zarghoon Road Area,30.237678,67.032562,2024-04-15T15:11:00,Motorcycle lock broken at market parking.
User_659,03459451278,Mobile Snatching,Low,"[{""Name"": ""Witness_36"", ""Contact_No"": ""03212407179""}]",Jinnah Road Area,30.217063,66.987618,2024-04-15T15:41:00,Phone snatched by two riders on a bike.
User_157,03384613960,Assault,Low,"[{""Name"": ""Witness_17"", ""Contact_No"": ""03205734584""}]",Nawa Killi Area,30.231917,67.013674,2024-04-16T16:17:00,Street fight resulting in moderate injuries.
User_621,03251172910,Mobile Snatching,Low,"[{""Name"": ""Witness_42"", ""Contact_No"": ""03496917856""}]",Cantonment Area,30.196972,67.016523,2024-04-16T18:55:00,Phone snatched by two riders on a bike.
User_926,03201866193,Mobile Snatching,Low,"[{""Name"": ""Witness_19"", ""Contact_No"": ""03422688835""}]",Satellite Town Area,30.22336,67.025473,2024-04-16T18:57:00,Phone snatched by two riders on a bike.
User_774,03396417879,Motorcycle Theft,Medium,"[{""Name"": ""Witness_89"", ""Contact_No"": ""03268080147""}]",Sariab Road Area,30.143802,66.974791,2024-04-16T19:01:00,Bike stolen from outside the house.
User_590,03131460711,Robbery,High,"[{""Name"": ""Witness_80"", ""Contact_No"": ""03238216460""}, {""Name"": ""Witness_50"", ""Contact_No"": ""03308658798""}, {""Name"": ""Witness_33"", ""Contact_No"": ""03424637895""}]",Sariab Road Area,30.14956,66.971897,2024-04-17T20:21:00,Victim intercepted and robbed at gunpoint.
User_897,03184696406,Robbery,High,"[{""Name"": ""Witness_66"", ""Contact_No"": ""03151256930""}, {""Name"": ""Witness_34"", ""Contact_No"": ""03217451073""}, {""Name"": ""Witness_28"", ""Contact_No"": ""03176761515""}]",Nawa Killi Area,30.233216,67.031713,2024-04-18T16:39:00,Victim intercepted and robbed at gunpoint.
User_989,03161659470,Mobile Snatching,Medium,[],Hazara Town Area,30.174563,66.961306,2024-04-18T18:43:00,Victim robbed of mobile while walking.
User_306,03419529076,Car Theft,High,"[{""Name"": ""Witness_50"", ""Contact_No"": ""03309087266""}, {""Name"": ""Witness_36"", ""Contact_No"": ""03195259825""}, {""Name"": ""Witness_35"", ""Contact_No"": ""03409379694""}]",Zarghoon Road Area,30.219537,67.021391,2024-04-18T21:48:00,Parked vehicle stolen overnight.
User_855,03479792013,Car Theft,Medium,[],Nawa Killi Area,30.253246,66.999997,2024-04-19T16:06:00,Parked vehicle stolen overnight.
User_108,03497380068,Mobile Snatching,Medium,[],Nawa Killi Area,30.200003,67.030438,2024-04-19T19:27:00,Phone snatched by two riders on a bike.
User_670,03315542367,Robbery,High,"[{""Name"": ""Witness_90"", ""Contact_No"": ""03394630381""}, {""Name"": ""Witness_22"", ""Contact_No"": ""03133800535""}, {""Name"": ""Witness_13"", ""Contact_No"": ""03247023344""}, {""Name"": ""Witness_65"", ""Contact_No"": ""03399003807""}]",Jinnah Road Area,30.211084,67.030767,2024-04-20T13:09:00,Armed individuals looted the shop.
User_620,03118779366,Mobile Snatching,Low,"[{""Name"": ""Witness_60"", ""Contact_No"": ""03343185814""}]",Cantonment Area,30.18641,67.021166,2024-04-21T10:58:00,Phone snatched by two riders on a bike.
User_335,03346990439,Mobile Snatching,Low,"[{""Name"": ""Witness_95"", ""Contact_No"": ""03423106279""}]",Sariab Road Area,30.145686,66.97828,2024-04-22T09:09:00,Phone snatched by two riders on a bike.
User_321,03339640213,Mobile Snatching,Low,[],Hazara Town Area,30.19332,66.952512,2024-04-23T23:28:00,Phone snatched by two riders on a bike.
User_516,03302761952,Mobile Snatching,Low,[],Jinnah Road Area,30.209172,67.015953,2024-04-24T06:30:00,Phone snatched by two riders on a bike.
User_636,03255776282,Robbery,High,"[{""Name"": ""Witness_58"", ""Contact_No"": ""03367633837""}, {""Name"": ""Witness_86"", ""Contact_No"": ""03382136040""}, {""Name"": ""Witness_17"", ""Contact_No"": ""03151299329""}]",Hazara Town Area,30.153759,66.953991,2024-04-26T17:07:00,Victim intercepted and robbed at gunpoint.
User_258,03448398041,Motorcycle Theft,Medium,"[{""Name"": ""Witness_61"", ""Contact_No"": ""03253445612""}]",Cantonment Area,30.221561,67.051129,2024-04-27T17:12:00,Motorcycle lock broken at market parking.
User_207,03261398787,Car Theft,Medium,"[{""Name"": ""Witness_49"", ""Contact_No"": ""03346974841""}]",Zarghoon Road Area,30.193222,67.029152,2024-04-28T19:35:00,Car jacked from the market parking.
User_463,03234912487,Motorcycle Theft,Medium,"[{""Name"": ""Witness_87"", ""Contact_No"": ""03362104758""}]",Hazara Town Area,30.165453,66.947274,2024-04-29T17:21:00,Motorcycle lock broken at market parking.
User_640,03296832428,Mobile Snatching,Low,"[{""Name"": ""Witness_76"", ""Contact_No"": ""03121995821""}]",Nawa Killi Area,30.238475,67.011989,2024-04-30T09:09:00,Victim robbed of mobile while walking.
User_691,03494284197,Motorcycle Theft,Medium,"[{""Name"": ""Witness_40"", ""Contact_No"": ""03386769099""}]",Zarghoon Road Area,30.223863,67.020401,2024-04-30T09:19:00,Bike stolen from outside the house.
User_211,03179914128,Motorcycle Theft,Low,[],Zarghoon Road Area,30.217789,67.043206,2024-04-30T17:28:00,Bike stolen from outside the house.
User_965,03233051041,Robbery,High,"[{""Name"": ""Witness_38"", ""Contact_No"": ""03428155139""}, {""Name"": ""Witness_60"", ""Contact_No"": ""03496284907""}, {""Name"": ""Witness_55"", ""Contact_No"": ""03465881365""}, {""Name"": ""Witness_20"", ""Contact_No"": ""03321050401""}]",Nawa Killi Area,30.239456,67.032414,2024-05-01T01:36:00,Armed individuals looted the shop.
User_646,03471257951,Mobile Snatching,Medium,"[{""Name"": ""Witness_68"", ""Contact_No"": ""03203324047""}]",Jinnah Road Area,30.191833,66.996509,2024-05-01T20:18:00,Victim robbed of mobile while walking.
User_443,03364864212,Assault,Medium,[],Sariab Road Area,30.153213,66.989375,2024-05-02T18:42:00,Physical altercation outside a local cafe.
User_707,03405656442,Mobile Snatching,Low,"[{""Name"": ""Witness_33"", ""Contact_No"": ""03281991576""}]",Nawa Killi Area,30.226097,67.025981,2024-05-02T20:11:00,Victim robbed of mobile while walking.
User_803,03493369427,Car Theft,Medium,"[{""Name"": ""Witness_27"", ""Contact_No"": ""03322984127""}]",Sariab Road Area,30.136039,66.961167,2024-05-03T22:16:00,Parked vehicle stolen overnight.
User_232,03334515149,Assault,Medium,"[{""Name"": ""Witness_35"", ""Contact_No"": ""03305257177""}]",Hazara Town Area,30.21425,66.942107,2024-05-04T00:26:00,Physical altercation outside a local cafe.
User_413,03342248259,Robbery,High,"[{""Name"": ""Witness_20"", ""Contact_No"": ""03296745404""}, {""Name"": ""Witness_95"", ""Contact_No"": ""03267104071""}, {""Name"": ""Witness_78"", ""Contact_No"": ""03361471800""}]",Hazara Town Area,30.16486,66.929751,2024-05-04T19:29:00,Victim intercepted and robbed at gunpoint.
User_475,03421635098,Mobile Snatching,Low,[],Cantonment Area,30.196326,67.035512,2024-05-06T01:49:00,Victim robbed of mobile while walking.
User_662,03266820294,Mobile Snatching,Low,"[{""Name"": ""Witness_45"", ""Contact_No"": ""03479857151""}]",Nawa Killi Area,30.24723,67.02475,2024-05-06T15:18:00,Phone snatched by two riders on a bike.
User_364,03294188353,Motorcycle Theft,Medium,"[{""Name"": ""Witness_77"", ""Contact_No"": ""03138758971""}]",Nawa Killi Area,30.239253,67.012607,2024-05-08T18:07:00,Bike stolen from outside the house.
User_611,03412882494,Assault,Medium,"[{""Name"": ""Witness_56"", ""Contact_No"": ""03416995941""}]",Satellite Town Area,30.240566,66.985909,2024-05-09T11:52:00,Street fight resulting in moderate injuries.
User_178,03436168668,Mobile Snatching,Low,"[{""Name"": ""Witness_17"", ""Contact_No"": ""03363251664""}]",Satellite Town Area,30.230755,67.016092,2024-05-10T16:01:00,Phone snatched by two riders on a bike.
User_978,03329125968,Mobile Snatching,Low,[],Satellite Town Area,30.225383,67.030815,2024-05-10T16:25:00,Phone snatched by two riders on a bike.
User_542,03444009028,Mobile Snatching,Low,[],Satellite Town Area,30.23431,67.001634,2024-05-10T17:46:00,Victim robbed of mobile while walking.
User_428,03339223225,Motorcycle Theft,Medium,[],Jinnah Road Area,30.197731,67.006673,2024-05-10T18:44:00,Bike stolen from outside the house.
User_951,03198990967,Mobile Snatching,Low,"[{""Name"": ""Witness_65"", ""Contact_No"": ""03398199171""}]",Jinnah Road Area,30.229512,67.007425,2024-05-11T00:42:00,Victim robbed of mobile while walking.
User_141,03171559202,Mobile Snatching,High,"[{""Name"": ""Witness_11"", ""Contact_No"": ""03407393362""}, {""Name"": ""Witness_47"", ""Contact_No"": ""03396906757""}, {""Name"": ""Witness_15"", ""Contact_No"": ""03399384276""}]",Zarghoon Road Area,30.225215,66.987755,2024-05-11T22:01:00,Phone snatched by two riders on a bike.
User_567,03347208995,Motorcycle Theft,Medium,"[{""Name"": ""Witness_44"", ""Contact_No"": ""03188526104""}]",Nawa Killi Area,30.252239,66.995994,2024-05-12T18:15:00,Bike stolen from outside the house.
User_107,03206546674,Mobile Snatching,Low,"[{""Name"": ""Witness_70"", ""Contact_No"": ""03306811370""}]",Cantonment Area,30.201851,67.021149,2024-05-15T07:40:00,Phone snatched by two riders on a bike.
User_757,03327017049,Motorcycle Theft,Medium,[],Sariab Road Area,30.166194,66.962477,2024-05-15T10:27:00,Motorcycle lock broken at market parking.
User_174,03432798598,Mobile Snatching,Low,"[{""Name"": ""Witness_60"", ""Contact_No"": ""03322817629""}]",Satellite Town Area,30.215254,67.021324,2024-05-17T08:50:00,Phone snatched by two riders on a bike.
User_664,03111702973,Motorcycle Theft,Medium,[],Satellite Town Area,30.251516,67.002639,2024-05-17T12:58:00,Bike stolen from outside the house.
User_482,03494674451,Mobile Snatching,Low,[],Satellite Town Area,30.218904,67.012368,2024-05-17T16:26:00,Phone snatched by two riders on a bike.
User_740,03274682375,Motorcycle Theft,Medium,"[{""Name"": ""Witness_28"", ""Contact_No"": ""03135060351""}]",Hazara Town Area,30.187922,66.919892,2024-05-17T22:08:00,Bike stolen from outside the house.
User_516,03268515398,Mobile Snatching,Low,"[{""Name"": ""Witness_97"", ""Contact_No"": ""03338548711""}]",Cantonment Area,30.195065,67.009654,2024-05-18T18:06:00,Victim robbed of mobile while walking.
User_989,03176151057,Mobile Snatching,Medium,[],Jinnah Road Area,30.212391,67.017452,2024-05-18T19:05:00,Phone snatched by two riders on a bike.
User_424,03422169061,Mobile Snatching,Low,"[{""Name"": ""Witness_40"", ""Contact_No"": ""03142729929""}]",Sariab Road Area,30.137794,66.993069,2024-05-19T13:52:00,Victim robbed of mobile while walking.
User_840,03495195602,Mobile Snatching,Low,"[{""Name"": ""Witness_91"", ""Contact_No"": ""03255637063""}]",Nawa Killi Area,30.243343,67.002504,2024-05-19T21:51:00,Phone snatched by two riders on a bike.
User_379,03436867530,Robbery,High,"[{""Name"": ""Witness_30"", ""Contact_No"": ""03337771633""}, {""Name"": ""Witness_22"", ""Contact_No"": ""03227132463""}]",Hazara Town Area,30.179251,66.946218,2024-05-21T17:14:00,Victim intercepted and robbed at gunpoint.
User_228,03182187490,Mobile Snatching,Low,"[{""Name"": ""Witness_72"", ""Contact_No"": ""03422676944""}]",Jinnah Road Area,30.215596,67.013199,2024-05-22T16:50:00,Phone snatched by two riders on a bike.
User_615,03181680514,Motorcycle Theft,Medium,"[{""Name"": ""Witness_20"", ""Contact_No"": ""03255465068""}]",Sariab Road Area,30.14904,66.953823,2024-05-23T11:39:00,Motorcycle lock broken at market parking.
User_383,03317252274,Mobile Snatching,Low,[],Hazara Town Area,30.181613,66.940003,2024-05-23T12:46:00,Phone snatched by two riders on a bike.
User_627,03479061287,Motorcycle Theft,Medium,[],Cantonment Area,30.187156,67.029234,2024-05-25T09:36:00,Bike stolen from outside the house.
User_922,03433436859,Car Theft,Medium,"[{""Name"": ""Witness_27"", ""Contact_No"": ""03414113303""}]",Satellite Town Area,30.224659,67.021428,2024-05-25T20:10:00,Parked vehicle stolen overnight.
User_222,03173529907,Mobile Snatching,Low,[],Jinnah Road Area,30.179564,66.992854,2024-05-25T20:17:00,Victim robbed of mobile while walking.
User_143,03482784067,Mobile Snatching,Low,[],Zarghoon Road Area,30.221779,67.004798,2024-05-26T15:03:00,Phone snatched by two riders on a bike.
User_320,03404033552,Mobile Snatching,Medium,"[{""Name"": ""Witness_21"", ""Contact_No"": ""03462308102""}]",Jinnah Road Area,30.190429,67.017376,2024-05-27T03:42:00,Phone snatched by two riders on a bike.
User_894,03406782437,Motorcycle Theft,Medium,"[{""Name"": ""Witness_88"", ""Contact_No"": ""03146068356""}]",Nawa Killi Area,30.221608,67.002466,2024-05-27T09:05:00,Motorcycle lock broken at market parking.
User_756,03244137196,Mobile Snatching,Low,[],Zarghoon Road Area,30.2285,67.013603,2024-05-27T21:41:00,Phone snatched by two riders on a bike.
User_418,03151591389,Robbery,High,"[{""Name"": ""Witness_72"", ""Contact_No"": ""03262954585""}, {""Name"": ""Witness_27"", ""Contact_No"": ""03415451865""}, {""Name"": ""Witness_38"", ""Contact_No"": ""03142110373""}, {""Name"": ""Witness_62"", ""Contact_No"": ""03173698185""}]",Jinnah Road Area,30.171775,67.000572,2024-05-27T23:59:00,Armed individuals looted the shop.
